Uniclass Product Name,Uniclass Product Code,Uniclass System Name,Uniclass System Code,IFC Object,Property Set/Defined by,Attribute Name / IfcProperty,COBie Mapping,Template Type,Primary Measure Type,Defined Data,,Discipline,Data Template Within Model,Stage Required,Register of Assets,Support for Business Questions,Support for Compliance and Regulatory Responsibilities,Management of Capacity and Utilization,Support for Repurposing,Predicted and Actual Impacts,Operations,Maintenance and Repair,Replacement
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,,PredefinedType,,p_enumeratedvalue,IfcOutletTypeEnum,COMMUNICATIONSOUTLET,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Emergency voice communication radio based equipment,Pr_75_75_94_27,Emergency voice communication systems,Ss_75_50_11_27,IfcOutletType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,,PredefinedType,,p_enumeratedvalue,IfcFlowMeterTypeEnum,ENERGYMETER,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Energy meters,Pr_80_51_51_28,Low voltage distribution systems,Ss_70_30_45_45,IfcFlowMeterType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,,PredefinedType,,p_enumeratedvalue,IfcFlowMeterTypeEnum,GASMETER,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Gas meters,Pr_80_51_51_33,Gas distribution and supply systems,Ss_55_20,IfcFlowMeterType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,,PredefinedType,,p_enumeratedvalue,IfcFlowMeterTypeEnum,WATERMETER,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Water meters,Pr_80_51_51_97,Cold water supply systems,Ss_55_70_38_15,IfcFlowMeterType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,,PredefinedType,,p_enumeratedvalue, IfcTransportElementTypeEnum,ELEVATOR,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Architectural,Stage 2,Stage 6,x,,x,,,,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 2,Stage 4,,x,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_TransportElementCommon,CapacityPeople,,p_singlevalue,IfcCountMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_TransportElementCommon,CapacityWeight,,p_singlevalue,IfcMassMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_TransportElementElevator,ClearWidth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_TransportElementElevator,ClearDepth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Passenger and goods lift systems,Ss_80_50_60,IfcTransportElement,Pset_TransportElementElevator,ClearHeight,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,,PredefinedType,,p_enumeratedvalue, IfcTransportElementTypeEnum,ELEVATOR,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Architectural,Stage 2,Stage 6,x,,x,,,,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 2,Stage 4,,x,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_TransportElementCommon,CapacityPeople,,p_singlevalue,IfcCountMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_TransportElementCommon,CapacityWeight,,p_singlevalue,IfcMassMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_TransportElementElevator,ClearWidth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_TransportElementElevator,ClearDepth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Electric lift systems,Ss_80_50_60_26,IfcTransportElement,Pset_TransportElementElevator,ClearHeight,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,,PredefinedType,,p_enumeratedvalue, IfcTransportElementTypeEnum,ELEVATOR,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Architectural,Stage 2,Stage 6,x,,x,,,,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 2,Stage 4,,x,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_TransportElementCommon,CapacityPeople,,p_singlevalue,IfcCountMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_TransportElementCommon,CapacityWeight,,p_singlevalue,IfcMassMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_TransportElementElevator,ClearWidth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_TransportElementElevator,ClearDepth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Hydraulic lift systems,Ss_80_50_60_39,IfcTransportElement,Pset_TransportElementElevator,ClearHeight,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,,PredefinedType,,p_enumeratedvalue, IfcTransportElementTypeEnum,ELEVATOR,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Architectural,Stage 2,Stage 6,x,,x,,,,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 2,Stage 4,,x,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
